date,Neil deGrasse Tyson,Cristiano Ronaldo,isPartial,Earl K. Sneed,Donald Trump,George H.W. Bush,Justin Caldbeck,Borris Miles,Dan Johnson,Ed Murray,Bobby Scott,Hadrian Belove,Shadie Elnashai,T. Florian Jaeger,Corey Lewandowski,Cristina Garcia,Tony Cárdenas,Corey Coleman,David Marchant,Tom Frieden,David Keyes,Eric Bauman,Travis Kalanick,Dave McClure,Roman Polanski,Chris Sacca,Harold Ford Jr.,Bob Weinstein,Chris Savino,Cliff Hite,Lars von Trier,Andy Rubin,Bill O'Reilly,Scott Courtney,Tyler Grasham,Sean Hannity,James Toback,Terry Richardson,Caleb Jennings,Ethan Kath,Leon Wieseltier,Steve Jurvetson,Erick Guerrero,Eric Bolling,Knight Landesman,Ken Baker,Charles Payne,Rick Najera,Kirt Webster,Harry Knowles,Hamilton Fish,David Corn,Kaj Larsen,Ira Silverstein,John Hockenberry,Paul Whalen,Todd F. Heatherton,William M. Kelley,Adrian Carrasquillo,Dustin Hoffman,Jeff Hoover,Robert Moore,Ryan Seacrest,David Guillod,Kendall Fells,Alex Jones,Adam Venit,Howie Rubin,Jack Latvala,Michael Hafford,Tom Brokaw,Christian Rodriguez,Don Shooter,Dwayne Duron Marshall,Benjamin Genocchio,Dan Schoen,Jeffrey Tambor,Kimberly Guilfoyle,André Balazs,Jesse Lacey,Louis C.K.,Matthew Weiner,Roy Moore,"Robert ""R."" Kelly",Tony Cornish,Tony Mendoza,Nelly,Ben Affleck,Calvin Smyre,Eddie Berganza,Gary Goddard,Oliver Stone,Jann Wenner,Jim DeCesare,Larry Nassar,Michael Meredith,David Blaine,Nick Carter,Mark Schwahn,Peter Aalbæk Jensen,Tom Sizemore,Vince Ingenito,Andy Henry,Robert Knepper,Jeff Kruse,Steven Seagal,George Takei,Richard Dreyfuss,Wes Goodman,Ron Jeremy,David Sweeney,Matt Zimmerman,Randy Baumgardner,Stephen Bittel,Sylvester Stallone,Melanie Martinez,Murray Miller,Jon Heely,Stan Lee,Aziz Ansari,Bruce Weber,Raul Bocanegra,John Lasseter,Jean-Claude Arnault,Matt Lauer,Garrison Keillor,Michael Douglas,David Copperfield,Geoffrey Rush,Israel Horovitz,Justin Huff,Scott Baio,Daniel Handler,Josh Zepnick,Allison Mack,Dean Westlake,James Levine,Bryan Singer,Matt Dababneh,Peter Martins,Boyd Tinsley,Sam Isaly,Luc Besson,Carlos Uresti,Dylan Howard,Jonathan Schwartz,Leonard Lopate,Lorin Stein,Matt Manweller,Chris Hardwick,Joe Alexander,Trent Franks,Alex Kozinski,Michael Weatherly,Frankie Shaw,Morgan Freeman,Jonathan Kaiman,Jay Asher,Jim Walsh,Mario Batali,James Dashner,Patrick Witty,Tom Ashbrook,Ben Vereen,David Diaz,Ken Friedman,Tavis Smiley,Brad Kern,Rhys James,Mike Germano,Andrea Ramsey,James Rosen,Jerry Richardson,Max Ogden,Stephen Henderson,Daylin Leach,Morgan Spurlock,Chuck Close,Don Hazen,Dustin Marshall,Marcelo Gomes,Ike Taylor,Heath Evans,Andrew Creighton,Ryan Lizza,Marshall Faulk,Eric Davis,Charlie Hallowell,H. Brandt Ayers,Dan Harmon,Albert Schultz,Donovan McNabb,Steve Butts,Andy Savage,Ruben Kihuen,Kevin Braun,Shervin Pishevar,Jeremy Tooker,Russell Simmons,Cameron Mitchell,Jeffrey Klein,James Franco,William G. Jacoby,Jason Mojica,Danny Masterson,Joel Kramer,Mario Testino,Brett Ratner,Ross Levinsohn,Patrick Meehan,Gordon Edelstein,Jeremy Piven,Barry Lubin,John Kenneally,Alexander Jones,Matt Mondanile,Zach Fansler,Burns Strider,Andy Signore,Dillon Bates,Charlie Walk,Dayan Candappa,John Copley,John Conyers Jr.,Jeff Franklin,Lawrence M. Krauss,Paul Marciano,Joseph M. Souki,Vincent Cirrincione,Bradley Garner,Daniel Zwerdling,Alec Klein,Javier Palomarez,Paul Shapiro,Ed Crane,Sean Hutchison,Wayne Pacelle,Steve Wynn,Eric Greitens,Andre Passos,David Bellemere,Greg Kadel,Karl Templer,Patrick Demarchelier,Seth Sabal,Nicholas Kettle,Paul Haggis,Terdema Ussery,T.J. Miller,Eric Weinberger,Michael Feinberg,Philip Berk,David Sawyer,John Moore,Jorge Domínguez,Jorge I. Domínguez,Blake Farenthold,Duane Hall,Johnny Iuzzini,Tony Tooke,Sherman Alexie,Angel Arce,Richard Meier,Michael Ferro,Michael W. Ferro Jr.,Mike Isabella,Robert Reece,Bill Hybels,Nicholas Nixon,William D. Strampel,Keith Raniere,John Kricfalusi,Benjamin Sparks,Benton Strong,Glenn Thrush,Justin Parish,Charlie Rose,Al Franken,Clay Johnson,Junot Díaz,Nick Miccarelli,Eric Schneiderman,Roy Frumkes,Ameer Vann,Howard Kwait,George Tyndall,Paul Rosenthal,Steve Lebsock,Mohamed Muqtar,Robert Haufrecht,Brian Linder,"Roland G. Fryer, Jr.",Nate Boulton,Andrew Kreisberg,Lou Lang,Ed Westwick,Curt Anderson,Mark Mellor,Francisco J. Ayala,Curtis Hill,Demos Parneros,Antonin Kratochvil,Sam Adams,Rick Day,Bernard Uzan,William Preucil,Michael Oreskes,Mel Watt,Andy Dick,Nick Sauer,Kevin Spacey,Les Moonves,Avital Ronell,Asia Argento,Mark Halperin,Ron Carlson,Gerard Depardieu,Chase Finlay,Steven Wilder Striegel,Leslie Moonves,John Besh,Brett Kavanaugh,Amar Ramasar,Zachary Catazaro,Cody Wilson,Adam Berkowitz,Charles Schwertner,Albert J. Alvarez,Amit Singhal,Robert Scoble,Richard DeVaul,Roy Price,Lockhart Steele,Harvey Weinstein
2019-06-23,0,10,False,0,50,0,0,0,2,8,24,0,0,0,1,11,0,3,0,0,2,1,10,0,9,9,0,1,0,0,6,1,7,6,0,5,0,3,0,0,1,2,3,4,0,8,34,0,0,2,18,23,2,0,0,4,0,0,0,7,0,1,6,0,0,7,0,0,0,0,3,7,1,0,0,0,3,3,0,1,1,0,0,0,0,0,34,14,0,0,0,30,1,0,0,2,21,12,0,0,4,1,8,10,0,28,5,19,0,48,1,3,0,0,1,4,0,0,1,1,0,0,5,0,0,1,18,26,4,0,0,1,0,0,3,0,1,4,0,2,4,0,16,1,3,3,1,0,0,1,0,0,0,5,1,6,0,2,4,1,0,0,0,8,27,0,0,2,8,0,0,0,0,1,14,1,1,18,0,1,19,0,1,0,1,2,6,0,0,4,0,5,0,1,0,11,1,0,2,38,2,5,0,0,3,0,1,1,0,1,0,7,1,1,4,0,0,0,1,0,4,0,15,0,6,0,2,0,0,5,0,0,0,49,1,0,2,2,0,0,6,0,0,3,0,2,2,0,3,1,1,1,0,16,0,0,0,1,1,0,5,17,6,2,0,4,1,1,0,0,8,1,0,1,0,0,0,0,0,2,0,0,0,2,0,38,3,0,0,0,22,0,0,0,0,3,0,12,12,11,0,1,26,6,2,0,0,1,10,0,1,0,0,1,0,0,17,0,1,0,1,0,0,0,2,0,1,0,4,1,0,7,0,0
2019-06-30,0,9,False,0,51,0,0,0,3,8,27,0,0,0,1,11,0,1,0,0,1,0,16,0,11,18,0,0,0,0,7,4,4,7,1,4,0,2,0,0,0,1,10,4,0,9,32,0,0,2,20,31,3,0,0,4,0,3,0,7,0,1,4,1,0,6,0,0,0,0,2,8,1,0,0,0,2,4,0,1,1,0,0,0,5,0,33,14,0,0,0,31,0,0,0,2,17,9,0,0,5,0,5,11,0,27,4,11,3,49,2,3,0,0,2,3,0,0,1,1,0,0,7,0,0,1,14,24,5,0,1,2,0,0,2,0,1,3,0,2,5,0,21,0,3,3,0,1,0,1,0,0,0,6,1,7,0,4,2,1,0,0,0,10,19,0,0,2,9,0,0,1,0,4,35,0,2,16,1,3,18,2,2,0,0,2,4,0,0,4,0,5,0,1,0,30,2,0,3,29,4,5,0,0,3,0,1,1,0,0,0,7,0,0,4,0,0,0,1,0,5,0,13,0,8,0,2,0,0,6,0,0,0,42,2,0,1,2,0,0,11,3,0,8,0,0,2,0,2,0,0,1,1,15,0,0,0,1,0,0,4,30,5,1,0,3,2,2,1,0,4,1,1,1,0,0,0,0,0,1,0,0,0,2,0,14,0,0,1,0,0,0,0,1,0,2,0,6,0,9,0,1,30,8,1,0,0,0,9,0,1,0,0,1,0,0,16,1,0,0,1,0,0,0,2,0,0,0,6,1,0,8,0,0
2019-07-07,0,9,False,0,47,1,0,0,3,16,39,0,0,0,1,11,0,2,0,2,3,0,12,0,9,18,0,1,1,0,7,2,4,6,3,5,0,3,0,0,0,4,2,4,0,13,57,0,0,4,18,23,2,0,0,1,1,0,0,7,0,1,5,2,0,8,0,0,0,0,1,9,0,0,0,0,3,5,0,1,1,0,0,7,7,0,32,15,0,0,1,46,1,0,0,2,16,11,0,0,4,1,5,16,0,27,3,9,3,47,2,0,0,0,2,3,0,0,1,15,0,0,3,0,0,0,14,21,4,0,1,2,0,0,3,0,1,4,0,2,5,0,34,1,9,3,1,1,0,1,0,0,0,6,1,7,0,6,3,1,0,0,0,18,26,0,1,1,11,0,0,1,0,4,30,0,2,13,0,1,13,1,2,0,0,2,5,4,0,5,0,4,0,0,0,13,5,0,3,100,4,5,0,0,4,0,1,0,0,1,0,4,1,1,3,0,0,0,1,0,4,0,15,0,6,0,2,0,1,6,0,5,7,64,5,0,0,2,1,0,6,0,0,7,0,0,2,0,3,0,0,1,1,17,0,0,0,1,0,0,6,8,6,1,0,4,0,2,1,0,5,1,0,0,1,0,1,0,0,1,0,0,0,2,0,21,4,0,0,0,14,0,0,0,0,2,0,12,12,14,0,2,30,6,1,4,0,0,12,0,2,0,0,1,0,0,19,0,0,0,1,0,0,1,2,0,0,0,8,1,0,10,0,1
2019-07-14,0,8,False,0,63,1,0,0,3,14,30,0,0,0,0,13,0,2,0,0,3,2,12,0,11,17,0,1,1,0,9,4,5,4,1,5,0,2,0,0,0,4,3,3,0,10,28,0,0,3,19,28,2,0,0,2,0,0,0,8,0,1,5,2,0,7,0,0,0,0,2,9,2,0,0,0,3,5,0,1,1,0,0,2,5,0,32,14,0,0,0,53,1,0,1,1,16,11,0,0,3,0,7,15,0,28,5,9,0,44,1,4,0,0,2,3,0,0,1,10,0,0,2,0,0,1,16,22,5,0,1,1,0,0,2,0,1,3,0,1,6,0,29,1,6,3,1,2,0,1,0,0,0,5,1,9,0,4,3,1,0,0,1,17,22,0,0,1,10,0,0,0,0,2,26,0,2,23,0,3,19,1,1,0,0,3,5,2,0,5,0,4,0,1,0,8,0,0,3,31,4,5,0,0,4,0,1,0,0,0,0,4,0,0,3,0,0,0,1,0,4,0,15,0,9,0,2,0,0,10,2,5,0,42,1,0,1,2,0,0,5,3,3,12,0,0,1,0,2,0,1,2,1,15,0,0,0,1,0,0,6,8,7,1,0,4,1,2,0,0,4,1,0,0,0,0,1,0,0,1,1,0,0,2,0,13,3,0,0,0,22,0,1,0,0,3,0,6,0,15,0,0,30,8,0,0,0,0,9,0,2,0,0,1,0,0,16,0,0,0,1,0,0,0,2,0,0,0,8,1,0,7,0,0
2019-07-21,1,10,False,0,52,1,0,0,3,7,26,0,0,0,1,13,0,23,0,1,2,1,13,0,27,20,0,1,1,0,7,1,5,4,0,6,0,3,0,1,0,8,4,3,1,10,34,0,0,3,21,32,2,0,1,3,0,0,3,7,0,1,5,1,0,5,0,1,0,0,1,11,1,0,0,0,2,4,0,1,1,0,0,2,2,0,34,16,0,0,0,55,0,0,1,1,13,10,0,0,5,2,9,15,0,29,3,9,0,41,1,2,0,0,2,5,0,0,1,3,0,0,2,0,0,1,16,26,4,1,0,2,0,0,3,0,1,2,0,1,6,0,21,1,6,4,1,2,0,2,1,0,0,5,1,8,0,3,5,1,0,0,0,12,24,0,1,2,12,0,0,0,0,3,14,0,2,17,0,0,17,1,1,0,0,3,5,4,0,5,0,6,0,4,0,6,4,0,2,40,2,5,0,0,3,0,1,0,0,0,0,4,0,1,3,0,0,1,38,0,2,0,11,0,6,0,2,0,0,22,0,7,0,41,2,0,0,2,1,0,11,2,10,12,1,1,1,0,2,0,1,1,1,23,0,0,0,0,1,0,6,4,7,1,0,6,1,3,0,0,7,1,1,0,0,0,1,4,0,0,1,0,0,2,0,3,1,0,0,0,7,0,0,0,0,3,0,0,0,15,0,0,29,8,1,0,0,0,7,0,1,0,0,0,0,0,20,0,0,0,1,0,0,1,2,0,4,0,5,1,0,7,0,0
2019-07-28,1,10,False,0,49,0,0,0,2,10,38,0,0,0,1,13,0,5,0,1,4,0,13,0,48,19,0,0,0,0,9,0,4,4,0,4,0,2,0,0,0,4,3,5,0,12,32,0,1,2,16,21,2,0,0,2,0,0,0,7,0,1,5,1,0,6,0,0,0,0,2,7,13,0,0,0,2,4,0,1,1,0,0,2,2,0,34,16,0,0,1,35,1,0,1,2,15,10,0,0,4,0,4,12,1,28,4,9,0,47,2,6,1,0,1,5,0,0,1,2,0,0,2,0,0,1,14,21,5,1,4,2,0,0,2,0,1,3,0,1,4,0,20,1,11,3,1,1,0,1,1,0,0,8,1,7,0,9,2,1,0,0,0,8,27,0,1,1,12,0,1,0,1,0,16,0,3,11,1,0,24,1,3,0,1,3,5,2,0,7,0,5,0,1,0,12,2,0,2,47,1,5,0,0,4,0,1,0,0,0,0,5,1,0,3,0,0,0,12,0,2,0,22,0,7,0,1,0,0,36,0,2,0,41,2,1,0,2,0,0,11,2,10,10,0,3,1,0,2,1,0,1,1,17,1,0,0,0,0,0,5,3,8,2,0,7,2,3,0,0,2,1,1,0,0,0,1,1,0,3,0,0,0,3,0,3,3,0,0,0,15,0,1,0,0,3,0,6,0,14,1,1,30,8,0,2,0,0,8,0,1,0,0,0,0,0,20,0,0,0,1,0,0,0,2,0,1,0,4,1,0,7,0,0
2019-08-04,3,8,False,0,56,1,0,0,3,15,32,0,11,0,1,11,0,4,0,1,4,0,15,0,48,20,0,1,1,0,7,1,5,5,0,6,0,3,0,1,0,1,3,4,0,10,36,0,0,3,18,31,3,0,1,11,3,8,3,10,0,1,6,1,0,7,0,0,0,0,4,11,7,0,0,0,3,4,0,1,1,0,0,2,2,0,34,17,0,0,0,29,1,0,1,2,15,12,1,0,4,0,6,18,0,28,4,10,0,47,2,5,0,0,1,5,0,0,1,2,0,0,1,0,0,0,15,20,6,1,2,2,0,0,2,0,2,3,0,1,3,0,18,1,7,1,1,2,0,1,0,0,0,7,1,8,0,7,3,1,0,0,0,7,20,0,0,2,15,0,0,0,0,3,30,0,3,20,0,3,15,1,3,0,0,2,6,0,0,6,0,5,0,2,0,6,0,0,3,64,2,5,0,0,3,0,1,1,0,1,0,5,0,0,3,0,0,0,2,0,3,0,13,0,7,1,2,0,0,23,0,0,0,34,4,0,1,2,0,0,16,10,0,4,0,1,1,0,2,1,1,1,1,18,0,0,0,0,1,0,4,2,5,2,0,4,1,3,0,0,3,0,1,0,0,0,1,0,0,1,0,0,0,3,0,1,3,0,1,0,15,0,0,0,0,3,0,0,0,11,1,0,31,8,2,0,0,0,9,0,1,0,0,0,0,0,16,1,0,0,1,0,0,0,5,0,2,0,7,1,1,8,0,1
2019-08-11,1,9,False,0,49,1,0,0,2,12,26,0,0,0,6,12,0,2,0,1,4,1,13,0,59,25,0,1,0,0,7,1,6,5,0,5,0,2,0,0,0,5,4,2,0,14,51,0,0,4,18,28,2,0,0,3,0,0,8,8,0,1,4,1,0,10,0,0,0,0,2,10,2,0,0,0,2,4,0,1,1,0,0,2,5,0,33,16,0,0,0,33,1,0,1,3,16,13,2,0,4,0,7,15,0,29,10,8,0,42,1,4,0,0,2,4,0,0,1,1,0,0,2,0,0,1,15,21,5,1,0,2,0,0,2,0,3,4,0,2,2,0,23,1,9,2,0,0,0,1,0,0,0,7,1,9,0,6,4,1,0,0,1,10,24,0,1,1,13,0,0,0,0,4,15,0,3,17,1,0,25,1,2,0,0,3,7,4,0,7,0,7,0,2,0,6,4,0,2,49,3,5,0,0,17,0,1,0,0,1,0,4,1,0,3,0,0,0,2,0,4,0,19,0,6,1,2,0,0,15,0,0,0,45,2,0,0,2,0,0,12,2,7,9,0,1,3,0,3,1,1,1,1,16,1,3,0,1,0,0,8,2,7,1,0,7,2,3,0,0,3,0,1,1,2,0,1,0,0,2,0,0,0,4,0,3,2,0,1,0,7,0,0,0,1,3,0,0,0,16,0,1,32,8,1,0,0,0,100,0,1,0,0,1,0,0,26,0,0,0,1,0,0,0,3,0,0,0,9,1,4,8,0,1
2019-08-18,0,9,False,0,52,1,0,0,2,9,34,0,0,0,2,13,0,7,0,2,1,0,14,0,63,14,0,1,1,0,8,1,4,6,0,4,0,3,0,0,0,2,3,4,0,13,50,0,0,2,14,23,5,0,0,4,0,0,0,8,0,1,5,2,0,7,0,0,0,0,1,10,2,0,0,0,2,3,0,1,1,0,0,0,2,0,33,15,0,0,0,27,1,0,1,2,18,12,0,0,5,0,8,13,1,27,6,7,0,45,2,2,0,0,2,4,0,0,1,2,0,0,2,0,0,1,17,24,4,0,1,1,0,0,1,0,2,2,0,1,3,0,15,1,3,1,0,2,0,1,0,0,0,6,1,9,0,8,6,2,0,0,0,7,25,0,1,2,11,0,0,1,0,1,9,0,3,18,0,2,22,1,2,0,0,7,6,2,0,4,0,7,0,1,0,8,3,0,2,59,2,5,0,0,6,0,1,0,0,1,0,4,0,0,3,0,0,0,2,0,2,0,15,0,3,0,2,0,0,14,0,0,0,18,2,0,1,2,0,0,9,0,10,9,0,0,2,0,3,0,1,1,1,16,0,0,0,0,0,0,10,2,7,2,0,9,2,2,0,0,2,0,2,0,0,0,1,1,0,2,0,0,0,7,0,2,1,1,0,0,7,0,0,0,0,2,0,6,0,16,0,0,30,6,0,2,0,1,21,0,1,0,0,0,1,0,22,0,0,0,1,0,0,1,2,0,0,0,11,0,2,9,0,1
2019-08-25,0,10,False,0,49,1,0,0,3,13,35,0,0,0,1,13,0,5,0,1,4,0,25,0,63,10,0,1,1,0,8,1,4,6,0,4,0,2,0,0,0,2,3,2,0,8,50,0,0,2,14,19,5,0,0,3,0,0,3,11,0,1,5,0,0,6,0,0,0,0,2,6,1,0,0,0,3,4,0,1,2,0,0,5,7,0,31,15,0,0,0,27,0,0,0,2,14,13,0,0,5,0,6,9,0,29,4,7,0,49,1,3,0,0,2,4,0,0,1,1,0,0,2,0,0,0,13,20,6,1,0,1,0,0,1,0,1,3,0,2,2,0,12,1,9,3,1,0,0,1,0,0,0,5,1,9,0,21,5,1,0,0,1,10,27,0,1,1,10,0,1,1,0,3,20,0,3,23,0,3,12,1,1,0,1,12,4,0,0,6,0,6,0,1,0,8,3,0,2,37,2,5,0,0,15,0,2,0,0,0,0,3,1,3,3,0,0,0,2,0,2,0,33,0,8,0,2,0,0,9,0,2,2,24,1,1,0,2,1,0,4,0,0,10,0,0,2,0,1,0,0,1,1,16,0,0,0,1,0,0,12,1,6,1,0,6,2,2,0,0,2,0,0,1,1,0,1,1,0,1,1,0,0,13,0,3,1,1,0,0,0,0,1,0,0,2,0,11,0,18,0,0,31,7,0,0,0,0,16,0,1,0,0,1,0,0,16,0,0,0,1,0,0,1,3,0,1,0,9,0,1,8,0,1
2019-09-01,1,8,False,0,44,1,0,0,2,9,29,0,0,0,1,13,0,5,0,3,3,2,53,0,46,13,0,9,1,0,8,1,4,5,0,3,0,2,0,0,0,3,3,2,0,12,28,0,0,2,13,19,2,0,1,3,0,0,0,7,0,1,6,1,0,6,0,1,0,0,2,8,1,0,0,0,2,2,0,1,1,0,0,0,0,0,32,14,0,0,0,24,1,0,1,2,15,16,0,0,3,1,8,12,0,26,5,8,0,48,1,5,0,0,2,18,0,0,1,1,0,0,1,0,0,0,13,29,5,1,0,1,0,0,1,0,1,3,0,1,3,0,11,0,4,3,0,0,1,1,0,0,0,6,1,7,0,12,2,1,0,0,0,10,19,0,0,1,15,0,0,0,0,2,8,0,4,19,0,1,16,1,2,0,0,4,5,2,0,7,0,8,0,1,0,15,1,0,3,32,2,6,0,0,5,0,2,1,1,0,0,4,0,3,2,0,0,0,1,0,2,0,23,0,9,0,1,0,0,9,0,2,0,22,0,1,0,2,0,0,13,1,0,16,0,0,2,0,1,1,1,1,1,18,0,0,0,0,1,0,14,2,5,1,0,6,1,2,1,0,2,0,1,2,0,0,1,0,0,0,1,0,0,5,0,3,4,0,0,0,0,8,0,0,0,2,0,11,0,17,0,1,31,10,0,0,0,0,10,0,1,0,0,1,0,0,17,0,0,0,1,0,0,1,2,0,1,0,7,1,0,5,0,2
2019-09-08,1,11,False,0,48,1,0,0,3,10,30,0,0,0,1,10,0,2,0,1,2,0,39,0,43,19,0,4,1,0,7,1,4,7,4,4,0,2,0,0,1,3,7,4,0,11,34,0,1,2,16,20,3,0,1,4,1,0,0,7,0,1,4,0,0,6,0,0,0,0,2,8,1,0,0,0,3,5,0,1,1,0,0,5,2,0,32,14,0,0,0,28,1,0,0,2,14,18,0,0,4,0,6,10,0,28,4,7,0,45,2,1,1,0,2,26,0,0,1,1,0,0,2,0,0,1,16,23,5,0,0,1,0,0,2,0,1,2,0,1,3,0,18,1,7,2,1,0,0,1,0,0,0,6,1,8,0,10,3,1,0,0,0,5,19,0,1,2,9,0,1,0,1,8,7,0,6,22,1,3,21,1,3,0,1,5,6,2,0,5,0,11,0,1,0,9,4,0,3,28,2,5,0,0,7,0,1,0,0,0,0,5,0,3,2,0,0,0,1,0,3,0,35,0,6,0,1,0,0,6,0,9,2,53,2,0,1,1,1,0,3,6,6,12,0,0,1,0,2,1,2,1,1,19,1,0,1,1,0,0,20,2,6,1,0,5,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,7,0,8,5,0,0,0,7,0,0,0,0,2,0,6,0,11,0,1,31,8,0,4,0,0,8,0,1,0,0,1,0,0,15,1,0,0,1,0,0,1,4,0,0,1,7,1,1,10,0,1
2019-09-15,1,13,False,0,43,1,0,0,3,11,26,0,0,0,85,9,0,2,0,1,4,1,28,0,24,12,0,3,0,0,7,1,4,5,1,3,0,2,0,1,0,1,3,3,0,9,28,0,0,1,12,24,1,0,0,0,0,3,0,6,0,1,8,1,0,5,0,1,0,0,2,6,1,0,0,0,2,3,0,1,1,0,0,7,2,0,31,13,0,0,0,21,0,0,0,2,17,99,0,0,4,0,5,12,0,29,3,6,0,44,1,3,0,0,4,15,0,0,1,1,0,0,2,0,0,1,13,25,4,1,1,1,0,0,2,0,1,3,0,1,4,0,17,0,8,2,1,0,0,1,0,0,0,7,1,7,0,6,4,1,0,0,1,12,25,0,0,1,9,0,1,1,0,3,16,0,6,25,0,1,17,1,1,0,1,3,4,0,0,5,0,11,0,1,0,8,3,0,3,28,3,5,0,0,15,0,1,0,0,0,0,4,1,0,3,0,0,0,1,0,2,0,27,0,4,0,2,0,0,4,0,7,0,28,1,2,0,1,0,0,18,0,13,17,0,0,1,0,1,0,1,1,2,18,0,0,0,1,1,0,17,0,9,1,0,5,2,2,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,59,0,1,2,1,0,0,0,0,0,0,0,2,0,0,0,10,0,1,34,9,0,0,0,0,14,0,1,0,0,1,0,0,15,0,0,0,1,5,0,0,3,0,0,0,7,0,0,8,1,1
2019-09-22,0,10,False,0,82,1,0,0,2,7,23,0,0,0,10,11,0,1,0,2,0,1,37,0,20,13,0,1,1,0,7,1,7,5,0,6,0,3,0,0,0,1,2,2,0,16,22,0,0,2,15,25,2,0,0,2,0,0,0,7,0,1,7,1,0,7,0,0,0,0,4,6,1,0,3,0,3,3,0,1,1,0,0,4,0,0,32,12,0,0,0,25,2,0,0,2,17,49,0,0,3,0,6,9,0,28,3,7,0,41,2,4,1,0,3,11,0,0,1,1,0,0,2,0,0,1,21,23,4,0,0,2,0,0,5,0,2,2,0,1,2,0,15,2,10,2,0,0,0,1,0,0,0,9,1,8,0,6,3,1,0,0,0,9,19,0,1,3,12,0,1,0,1,2,13,0,4,25,1,1,16,2,2,0,0,4,5,2,0,8,0,9,0,1,0,8,0,0,2,31,2,4,0,0,10,0,1,0,0,0,0,3,0,0,3,0,0,0,1,0,3,0,36,0,5,0,2,0,0,7,0,0,0,25,1,0,1,3,0,0,9,3,6,15,0,0,1,0,2,1,3,1,1,20,0,0,0,0,0,0,15,2,7,3,0,4,3,2,0,0,10,0,1,0,0,0,0,1,0,3,0,0,0,12,0,2,3,0,0,0,7,0,1,0,0,2,0,0,0,8,0,2,32,8,0,6,0,0,14,0,1,0,0,2,0,0,16,0,0,0,1,1,0,0,4,0,0,0,8,2,0,10,0,1
2019-09-29,0,9,False,0,66,1,0,0,3,8,25,0,0,0,5,14,0,1,0,0,3,0,35,0,15,16,0,1,1,0,7,1,5,7,0,6,0,2,0,1,0,5,0,3,0,7,48,0,0,1,13,28,1,0,0,4,0,0,0,6,0,1,5,0,0,6,0,0,0,0,2,9,1,0,0,0,5,4,0,1,1,0,0,2,7,0,32,13,0,0,0,25,1,0,0,2,18,51,0,0,3,0,6,12,1,25,3,6,0,44,2,3,0,0,2,9,0,0,1,1,0,0,2,0,0,0,13,43,4,1,1,2,0,0,2,0,1,2,0,1,4,0,16,0,7,3,0,0,0,1,0,0,0,8,1,7,0,8,3,1,0,0,0,10,18,0,0,3,11,0,1,0,1,2,14,0,4,25,0,2,15,2,2,0,4,3,5,0,0,5,0,8,0,1,0,8,3,0,2,30,1,9,0,0,8,0,1,0,3,0,0,3,0,0,3,0,0,0,0,0,2,0,30,0,7,1,3,0,0,6,0,7,0,31,3,0,1,2,0,0,7,1,6,11,0,0,1,0,2,1,1,1,1,16,0,0,0,1,1,0,14,2,12,1,0,4,0,2,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,6,0,3,1,0,0,0,7,0,0,0,0,2,0,0,0,9,0,1,35,7,0,2,0,0,17,0,1,0,0,1,0,0,15,0,0,0,0,0,0,0,4,0,2,0,6,2,0,7,0,1
2019-10-06,1,9,False,0,65,0,0,0,3,16,31,0,0,0,2,12,0,1,0,0,1,1,20,0,16,14,0,2,1,0,8,5,6,5,0,5,0,2,0,0,0,0,7,2,0,12,42,0,0,3,14,29,2,0,0,1,0,0,0,7,0,2,6,1,0,6,0,0,0,0,3,7,1,0,0,0,3,4,0,1,1,0,0,2,2,0,31,14,0,0,0,28,1,0,0,1,14,33,0,0,4,0,7,13,0,27,3,8,1,44,2,5,0,0,2,8,0,0,0,1,0,0,2,0,6,1,19,29,4,1,0,2,0,0,3,0,1,3,0,1,2,0,50,0,6,3,2,2,0,1,0,0,0,7,1,6,0,5,2,1,0,0,0,10,21,0,0,1,11,0,1,0,0,0,13,0,4,24,0,1,15,1,2,0,0,4,4,19,0,6,0,5,0,1,0,5,0,0,2,29,1,5,0,0,6,0,1,1,1,1,0,3,0,1,3,0,0,0,0,0,2,0,24,0,6,0,3,0,0,1,0,2,0,40,0,2,1,2,0,0,7,1,3,11,0,0,1,0,2,0,2,1,1,14,0,0,0,1,1,0,18,1,7,1,0,6,1,2,1,0,5,0,0,1,0,0,1,0,0,1,0,0,0,4,0,4,6,0,1,0,0,0,0,1,0,2,0,5,0,9,0,0,39,8,0,2,0,0,23,2,1,0,0,1,0,0,20,1,0,0,1,0,0,1,2,0,0,0,4,1,0,100,0,1
